,MAX MINT FOR PARTNERSHIP ORB IS 3,UWU ORB,KGF ORB,LAMP ORB,KAIJU ORB,CAPS ORB,ASUNA ORB,MURI ORB,HAUS ORB,*SORTED BY GOOGLE SHEETS COLUMN RANGE OF ORBS
1,0x298Ba902b4FB9Bf298d37ab80ABDf37c9ef818D4,0,1,0,0,0,0,0,0,
1,0x9F0Ed5f266d51f4FC4352171C229147B34c2c6F5,0,1,0,0,0,0,0,0,
1,0x37bA832B54AcA3719B96F46dBA0F6FA83909230d,0,1,0,0,0,0,0,0,
1,0x923079B415e63b720c39B78afCa34EB3F8fBA68C,0,1,0,0,0,0,0,0,
1,0x574EAbc8e7c9015c5aDDB9bCfBAdf5825f34f25a,0,1,0,0,0,0,0,0,
1,0xd846268e5f4875d8c17C787F6df234a8fa285803,0,1,0,0,0,0,0,0,
1,0xEA78a01834638bD40604c65216d843550C1b779B,0,1,0,0,0,0,0,0,
1,0x36d0e66D16806Fd70dFb95B066a7d6741444EE90,0,1,0,0,0,0,0,0,
1,0x28Fd22De612E2165cFA7c484661cb6733cA59A76,0,1,0,0,0,0,0,0,
1,0x564e79cbcF9De92991505F8a676056F6EA990F18,0,1,0,0,0,0,0,0,
1,0x383783C86DA51CeBAaa2FDd62E284D10135FC244,0,1,0,0,0,0,0,0,
1,0xcFCeaf63C6b45d6C906811D29596A40467eBfAa7,0,1,0,0,0,0,0,0,
1,0x7083C6129c58F71cAb86549fdadDCDF37A7D1010,0,1,0,0,0,0,0,0,
1,0xB69C45A16Ac339F1eD88A4201FB58657dA998A6f,0,1,0,0,0,0,0,0,
1,0x8a20c60B93ae6c0a7fb821F8b4000138a55Af977,0,1,0,0,0,0,0,0,
1,0x0dddD986F0a590F634c49Ec865795ecCf19e70E2,0,1,0,0,0,0,0,0,
1,0xC7C6A1F9D57d2Ee64a2c8087b0275241034f3AB7,0,1,0,0,0,0,0,0,
1,0xEea616Bd5D632d16d4C2bAf3705126B99Cd2a007,0,1,0,0,0,0,0,0,
1,0xf4Ccdc6F4bBFe46c61dE9e31E00a028293bbd0f4,0,1,0,0,0,0,0,0,
1,0x8a1805f57a9928f31a1d651ecC4dAe79816f0Bc7,0,1,0,0,0,0,0,0,
1,0x547E2837494F18031Fc290d30361De05884edf51,0,1,0,0,0,0,0,0,
1,0x20a9D55781bbDf81aaE1886Ba72d10a98f424165,0,1,0,0,0,0,0,0,
1,0x4fDa1432e012fc81e8d9E04D6CeE26E81D5650F9,0,1,0,0,0,0,0,0,
1,0xa673a147092d5dB67Ab1E30DD0738415349d3f93,0,1,0,0,0,0,0,0,
1,0xC3251a7388a8DD79aB0552006e8a49dBEa646C40,0,1,0,0,0,0,0,0,
1,0xf689B8E81c543C00cCc929176b4C8269EBaef9fa,0,1,0,0,0,0,0,0,
1,0x6A4eC5C136CdeE757531FCB2319f3C877A461b66,0,1,0,0,0,0,0,0,
1,0x54cCBB5c380f2543BF210BeBB0784878784868F7,0,1,0,0,0,0,0,0,
1,0x4993B35f56799fE504392d0bb1D57dfc3D73DA70,0,1,0,0,0,0,0,0,
1,0x0d6229408eCC27410C4EbA9C8a0FB374c4723b30,0,1,0,0,0,0,0,0,
1,0xAE95FDcFe1aeA047d37dBE746353C6e3442380E1,0,1,0,0,0,0,0,0,
1,0x5827d7D6CC0b45711c906ffE53bf2bE68426AaDB,0,1,0,0,0,0,0,0,
1,0xf24D30Afd9F17e7DDc5d3830f6EB42857A43a0f2,0,1,0,0,0,0,0,0,
1,0x2D60e49C2718DC6Ff85428cC4aB25123aa38E352,0,1,0,0,0,0,0,0,
1,0xf50E30d742F5A026A94E9B4a6420f4a69b9b82D6,0,1,0,0,0,0,0,0,
1,0x95fAbd58B9845856e679833f7760C254A6EAD3DC,0,1,0,0,0,0,0,0,
1,0xdf3579733cb3E937669284Ad3be990e84D0aaF7C,0,1,0,0,0,0,0,0,
1,0xd33bFF8114fBe8E8AA5320333aB55831D2659336,0,1,0,0,0,0,0,0,
1,0x22a30Be2a1fe96b30eC160F96Bd6A354e3c9Ce00,0,1,0,0,0,0,0,0,
1,0xBF2C089F3e9d23aa7D124c4B4E8371A54300fD5e,0,1,0,0,0,0,0,0,
1,0xe522BfAbDba3E40dFf4187f5219a4E9f267cf504,0,1,0,0,0,0,0,0,
1,0x0C330aCFCc28f171Bf358253e4C91112D4C7c96c,0,1,0,0,0,0,0,0,
1,0xE62ff862000240b315B65a1d69488D86362FfCe7,0,1,0,0,0,0,0,0,
1,0xd2cC8Ba2090E5E3f2CFc884Ac298f6A9d3f2CC77,0,1,0,0,0,0,0,0,
1,0x6C15D3a7ea840A8Cb2884056233B8aEF8e6E269c,0,1,0,0,0,0,0,0,
1,0xB219b6c4b4C4ccEfD7066871aB20486a283aC27e,0,1,0,0,0,0,0,0,
1,0x52b1Ad248136d97AB8259fDd00761D44D34fFbAd,0,1,0,0,0,0,0,0,
1,0xF06D1B21b9835569BCb5EddDdDd6E2d898D5B663,0,1,0,0,0,0,0,0,
1,0x6cB0bC14d3F513301A83CD00F9f1501b824Fa514,0,1,0,0,0,0,0,0,
1,0x6be219A8c62d0021177cCE0E14Bd59D0Bc5AaA43,0,1,0,0,0,0,0,0,
1,0xf6222a3409fE4Ba8E81e002C4739D96C5Fc93740,0,1,0,0,0,0,0,0,
2,0xEA8d6a16Ba2A4593A461ACDdbfA7Fa656132c61C,0,1,0,0,0,0,0,1,
2,0x560805D557eBA6A00e5618E019A216EFA47775D9,0,1,0,0,0,0,0,1,
2,0x2f4155398cb4572e65d3Fe52448e6f1497AA7Dfa,0,1,0,0,0,0,0,1,
2,0x1AF331dc34dD7C5C62AF28B5685328318b61888a,0,1,0,0,0,0,0,1,
2,0x5B0c276E9Dc16B113b1EE36bfA4f1113750A35a3,0,1,0,0,0,0,0,1,
2,0xFa7D8bc7f321753DF6d7d0eE18348DB70a9d2af5,0,1,0,0,0,0,0,1,
2,0x767CD29fA0BeFC46690F2547a826152d67dFB189,0,1,0,0,0,0,1,0,
2,0xB413eE173e07D7370f49d6dB28bC8c8C4e9a2ac9,0,1,0,0,0,0,1,0,
2,0x2a849a6e2Db2ec977225947Ea5d73418b7CC93CB,0,1,0,0,0,0,1,0,
2,0x44C2e7C3f9dFB540E1d16a9Dd4709f63B244d3b2,0,1,0,0,0,0,1,0,
2,0x9814810f6c30Dd8ebbc8fb0717113650fed38460,0,1,0,0,0,0,1,0,
2,0xF2A9a3F59b5327bE4FeaC80E6668E53baC3Bb7f9,0,1,0,0,0,0,1,0,
3,0x771692Bae0d5F2B2d74d6b062AEb4cb0742DB1DF,0,1,0,0,0,0,1,1,DANGY#0001
3,0x2BB1E22479DD4540d793Cb69b7d9d40a77f6c4Cd,0,1,0,0,0,0,1,1,
3,0x28eBD8c797fCFc292b9db4118d86d2f1A152410b,0,1,0,0,0,0,1,1,
3,0xBBd69DbccC9948e08659E1102884C1e996554786,0,1,0,0,0,0,1,1,
4,0x22f5AA0681D59d71C9Fb1b4CCe5ce51774Ed9654,0,1,0,0,0,0,2,1,
2,0xc5AD848fA95a259E774750CFB025950892Ca5c1b,0,1,0,0,0,1,0,0,
2,0x15987da44851640C8f319cadB4Ef208e1DF354F5,0,1,0,0,0,1,0,0,
2,0x10f56A83EF15ea232D08a71422d2c446eC8Ca853,0,1,0,0,0,1,0,0,
2,0xdbDbB6239C8467401949Efaf6fa85538e0cEF4B8,0,1,0,0,0,1,0,0,
2,0xd27f4BF87686d99CEA0C74125bEE82013fC3D867,0,1,0,0,0,1,0,0,
2,0x5A4F8DFD8c72D57e4985472E0500DEf194467C71,0,1,0,0,0,1,0,0,
2,0x5e8bA1AF6A9CF1422A685239fB89C2bcDE6aa24a,0,1,0,0,0,1,0,0,
2,0x2EA267fdb526F9dEA1131D2AEAE37a972F5118b0,0,1,0,0,0,1,0,0,
2,0x96412F6cA6E5967bbbb943370164587BE15F8c1a,0,1,0,0,0,1,0,0,
2,0xFE2249Cf88F2F9f8266A4C5EEEE4513348928fa8,0,1,0,0,0,1,0,0,
3,0x44913d027732c4133F99943a41aD0614355C11fa,0,1,0,0,0,1,0,1,
3,0xcA1cBD87B41FDCd631b62dD9149aD47ff63B4019,0,1,0,0,0,1,1,0,
3,0xA00911b0f452fd557e51815354857e0E9E505cD0,0,1,0,0,0,1,1,0,
4,0x3DDBD4CE10A280909b13Faef284fF121b7006203,0,1,0,0,0,1,1,1,
2,0x11FCb66497628e2466dF1e2ed2D5E5F7F4954693,0,1,0,0,1,0,0,0,5ae#5269
2,0xF6bF5422FEBF5fF1ac3Ed0f35b64dc69Daa57765,0,1,0,0,1,0,0,0,
2,0xB02313bb524047fd5332d81e1BF301CFfea324b3,0,1,0,0,1,0,0,0,
2,0x7b29269Bc99fC79D08f93bEb19611bD5F647C79d,0,1,0,0,1,0,0,0,
2,0x157aE65F17c8eAc3D76b9a5253108537025AfDf1,0,1,0,0,1,0,0,0,
2,0xF3d42ccEEAeDd6C5ef2eeF0E64Aaa335d07FAA59,0,1,0,0,1,0,0,0,
2,0xf6a020960A15d942056F7F920064757A47937F1E,0,1,0,0,1,0,0,0,
2,0xC8Dd545b6076AE732E97ec0ad6A3FBf9518Db2f5,0,1,0,0,1,0,0,0,
3,0xF9171237aA7591DEB5345e78c3B4b0082cdF8E3C,0,1,0,0,1,0,0,1,
3,0xce716837e7b9469e7da0816a8A7f3E487a119186,0,1,0,0,1,0,1,0,
3,0xB7707b8e88241E77064725099113896bEd5c3Ed0,0,1,0,0,1,1,0,0,thebugattihottie#4024
3,0x7C9cbA4E3c123817f14219a8DeC31bDf110F5aF4,0,1,0,0,1,1,0,0,
3,0xA01ABBdA40623aCAA8D997B75EA6660E7Ee9cf6f,0,1,0,0,1,1,0,0,
3,0x76500b6A6C640aE7B695ef049F20d24A2ca476DF,0,1,0,0,1,1,0,0,
3,0x7CdB601846b953E3F8611569A949A1D2A674e2fa,0,1,0,0,1,1,0,0,
2,0xB18eBdB2789C56849c59eF4F69BACD6369D7198B,0,1,0,1,0,0,0,0,
2,0x0E08B74F09Ffcdc69bC8EA98ae522681407E1c11,0,1,0,1,0,0,0,0,
2,0x4046198A3BB701b935E156DF269EB3cFA9F188F7,0,1,0,1,0,0,0,0,
2,0xCFCdCd74b2a84632f3E6FFD643aAee89320786be,0,1,0,1,0,0,0,0,
3,0xcF691DA799B825127425F8Ee07c5d60aC5B8c876,0,1,0,1,0,1,0,0,
2,0xb264A859E9E1aAeC58f9CDCAc373b9Ba43FeBE86,0,1,1,0,0,0,0,0,
2,0x58Caa21C4FC98eAc3Ea9B0a770e050FB0B17C5D3,0,1,1,0,0,0,0,0,
2,0xEd69B60B222797b44A8B9BCcab8dFBBc86902189,0,1,1,0,0,0,0,0,
2,0x7FeA8c9c884DfA49244cFEb0f79Ad05763E16100,0,1,1,0,0,0,0,0,
2,0xbE69CaB81dC3cB090BB082F1c392d75A833Bc058,0,1,1,0,0,0,0,0,
2,0x73624938DC9A1cAfEE3C94aA33436D3Be820b57c,0,1,1,0,0,0,0,0,
2,0x3791d3B0b48AEc6937dDD76E760339e19da2DD70,0,1,1,0,0,0,0,0,
2,0x995ca43B3B6eaa0e2547cda659cF62a641F0Aa3e,0,1,1,0,0,0,0,0,
2,0xeCd6fbE0364086fDA1da9140F2963c5ABa6DC038,0,1,1,0,0,0,0,0,
2,0x4074B53F2341b22ab9087142b2f5Ab816Be657f3,0,1,1,0,0,0,0,0,
4,0xBFa12BC32995A16B2DcD2370BEd2B97BB4a1B9eA,0,1,1,0,0,0,1,1,
4,0x369615Bc57975B06C418f42d3FDA3754A385B97b,0,1,1,0,1,0,1,0,
2,0x5125708FF7841c34e4A0C8710223A831388Bd83d,0,2,0,0,0,0,0,0,
2,0x58d97151619418951010eA30623f9f89A3913403,0,2,0,0,0,0,0,0,kgf staff
2,0x189A8ec283D52174b4d8C18A760fBf4d4B1027bb,0,2,0,0,0,0,0,0,
2,0xA764E937556B742a88723Bb6c8B269B26dAe742A,0,2,0,0,0,0,0,0,
2,0x20142cc37d73b07b9D29A989621bDf655f142a05,0,2,0,0,0,0,0,0,
2,0xCe47D269415F23F0EfEFBE1111D2620a7e0B57Cf,0,2,0,0,0,0,0,0,
2,0x65Cd2C617Bc22BFD319d940f0187C87d480a2387,0,2,0,0,0,0,0,0,
3,0x2098E959eF98d415BB0407b4B48234E407da5E76,0,2,0,0,0,0,1,0,
3,0x589A8D041c6fF9Af5aa27FCFE401Cd6d1F188376,0,2,0,0,1,0,0,0,
1,0xE3aAB045359FaDeBdE360e2F818cFA14230fD22c,1,0,0,0,0,0,0,0,
1,0x7d4157ea91695c66709B57c08083E141e7241160,1,0,0,0,0,0,0,0,
1,0x24Eb16a94Ea52eBdff84Ae6A9A118B3c204c9c9f,1,0,0,0,0,0,0,0,
1,0x796DE99b02A6313D5ad081AC738f2466f8bD7DB5,1,0,0,0,0,0,0,0,
1,0x870aD25cCD412eD14C0Bdd2BD2a120517C654A8C,1,0,0,0,0,0,0,0,
1,0x352BE3c2cBef366673568D76EdE37A72E75fc8a5,1,0,0,0,0,0,0,0,
1,0xee65f1E2A897Cb57482BB62ea0c452AD75FDDC0C,1,0,0,0,0,0,0,0,
1,0x8bE40aed2144f55afc953E6475f892E7489d1ffe,1,0,0,0,0,0,0,0,
1,0x8539D84ABfa8F0236459f5313E087fd159EbEDB6,1,0,0,0,0,0,0,0,
1,0x482D6735622Ab2F15e0Fe674A3Fd48654D9875df,1,0,0,0,0,0,0,0,
1,0x2ACA7fEcE57a80D8B934EA10faF16fB0DDd3741e,1,0,0,0,0,0,0,0,
1,0xB0729b80eD1BE67EA096C5FB4E155b3d918282Da,1,0,0,0,0,0,0,0,
1,0x072F5c3ac7104203A971d936FFD92fFA5426B4f2,1,0,0,0,0,0,0,0,
1,0x2083A4Cec548AD0E3741f66fbFDE9B3C9657b010,1,0,0,0,0,0,0,0,
1,0xBf85182f6Ec2013b2c40dAbe26d4b69bc6017192,1,0,0,0,0,0,0,0,
1,0x24c9A66548119cD3566368ea033a01e1Be66e8aa,1,0,0,0,0,0,0,0,
1,0xdA19761016e5a3b82f7915e1392dB548EDE6598a,1,0,0,0,0,0,0,0,
1,0x0B0efBDF734257C1224e5397B26566586C942aB8,1,0,0,0,0,0,0,0,
1,0xcFBf3AA72BCc8AF0BA064d9E7B83888495a280De,1,0,0,0,0,0,0,0,
1,0x161b090E77A57fdFFf12b7d2a75042411A5fbE7e,1,0,0,0,0,0,0,0,
1,0x6b0a6825238919561B725FBeF2024358ae916247,1,0,0,0,0,0,0,0,
1,0x0e5165F9d5Be4cfD5E33e6ba9AB6F114382af9C4,1,0,0,0,0,0,0,0,
1,0x8E16e67267e563f89CF06625062a0E946e2b70FB,1,0,0,0,0,0,0,0,
1,0xd79586309A9790A0546989624a96439c4Be9abd5,1,0,0,0,0,0,0,0,
1,0xb4EcfD8430FDF7595292D3E813F5Ba590d22c06A,1,0,0,0,0,0,0,0,
1,0xC79afE4069599971dfE75aEDd5D40C16A7cEE51a,1,0,0,0,0,0,0,0,
1,0xD472c42ab22836fA01e2af7da1E9B332a1BeEB9a,1,0,0,0,0,0,0,0,
1,0x198e363E2e7d58f521960e4175a7dfe0F59936f2,1,0,0,0,0,0,0,0,
1,0xD75Df76De50eDdcC9455452fC26d5036328DE742,1,0,0,0,0,0,0,0,
1,0x32627326386cB803de44248fe4Dc5e0eDfdF238f,1,0,0,0,0,0,0,0,
1,0x9309007e6C0bDd9c04dF47598D280a97E7f53546,1,0,0,0,0,0,0,0,
1,0xA81e9aFADe5b43419e5AdC9EEb8b8325bEC5E5bD,1,0,0,0,0,0,0,0,
1,0xBAdaD644c5a4Be911c90BA23b1ef6520CA361845,1,0,0,0,0,0,0,0,
1,0x013bbCfF38F4E875B0218E4eB460e0E7c8FFaFc2,1,0,0,0,0,0,0,0,
1,0x975311468DFB7e6b787232e82d9F8b03fd5435dE,1,0,0,0,0,0,0,0,
1,0x2eF5bce9a3DfBA7c8a6B934dc037bacc5EB91666,1,0,0,0,0,0,0,0,
1,0x41a732B3231ef725bb4EbE62D2469992DBF2ddda,1,0,0,0,0,0,0,0,
1,0xBc28229B00F87F7bC013E9FF69DfacC623045D96,1,0,0,0,0,0,0,0,
1,0x3B94D0C6701ab4215eDE0BCd10f2400360db5675,1,0,0,0,0,0,0,0,
1,0xb4b81b693F322F6dadac99c9DE4366970e99f6D8,1,0,0,0,0,0,0,0,
1,0x403Db04EEE2a7feB32788eB719bD9c451e7eCf42,1,0,0,0,0,0,0,0,
1,0x033A83e98A72d85508027bcDbcCE42c1d9E644F3,1,0,0,0,0,0,0,0,
1,0x8FbEB0a5ed6c3088293835D4AAC006029621f463,1,0,0,0,0,0,0,0,
1,0x4a521144bFCbFCDe2dBe4be1F69D6a527C46dDbF,1,0,0,0,0,0,0,0,
1,0x52690F90740621F89F58521433e9b0921d626708,1,0,0,0,0,0,0,0,
1,0x7Af7f59E3C0a0DA3c829B6cccB26815051B1A657,1,0,0,0,0,0,0,0,
1,0x7292c6B120281796c086Df949A46B1eC1c0Ac196,1,0,0,0,0,0,0,0,
1,0x6E88dC3708AFC2b0032EeFF625df78Dcde1e741A,1,0,0,0,0,0,0,0,
1,0xd401fE1d4DA163a0528950d5026CaBc58b803b3F,1,0,0,0,0,0,0,0,
1,0x566531ccb320894184793563fF5C15Ed69EDD289,1,0,0,0,0,0,0,0,
1,0x96c695471Cb73cA47c25CE2C25A7C3c86ceAd5ED,1,0,0,0,0,0,0,0,
1,0xa1e250c71B2b8474622115339408eF68c36510F3,1,0,0,0,0,0,0,0,
1,0xD5081f3Ad32Acf1E9585c07099a768D440Fb6C1B,1,0,0,0,0,0,0,0,
1,0xf599AD8eAf92938dc1C47cfcE97a549c838D6e88,1,0,0,0,0,0,0,0,
1,0x59c0A4225A0592A6eF98Aea29bCD59558244c513,1,0,0,0,0,0,0,0,
1,0xB9b02bFa4c6750557e48C884b76a521268757c93,1,0,0,0,0,0,0,0,
1,0xFd1eD89F4fa852b48c761aaffbf80bf7D918d8A7,1,0,0,0,0,0,0,0,
1,0x0ACD3b41e5B21e8b23b2ED054645316a9B1Db287,1,0,0,0,0,0,0,0,
1,0x05aFB98db7d32D4100FF4DAC8a318580Ca6D1dA5,1,0,0,0,0,0,0,0,
1,0xF9e0A4bb28f2CC7775Bb91dFAcAD0DEaef6605D4,1,0,0,0,0,0,0,0,DearNothing#1892
1,0xAa788Ff2F5EB331F82a30dA69a2B3a18F61725F0,1,0,0,0,0,0,0,0,
1,0xa77Ca80Ad8372fF6e0cCB098FFCFDeD94c4E8bA9,1,0,0,0,0,0,0,0,
1,0x16E397096381Ea03a02c4435a8118B3603C55C79,1,0,0,0,0,0,0,0,
1,0xFD25a829431A09D582d96571A9A46a10a37d975e,1,0,0,0,0,0,0,0,
1,0xeF43F68d54FC428E770417FbFA57e693E502BCbd,1,0,0,0,0,0,0,0,
1,0x62EFBD4F3BEc363e325D3Aa4f89eeF16024aFBaB,1,0,0,0,0,0,0,0,
1,0x490a9dE586170AC164eAF4d3Aa6D1c820C0F223B,1,0,0,0,0,0,0,0,
1,0xe07F9ADEA51525942fa915dae9216EE91cD0e894,1,0,0,0,0,0,0,0,
1,0x8F347445ff0276e9a2282fFD318CE3f2aa11dC44,1,0,0,0,0,0,0,0,hao#0001
1,0xab4787b17BfB2004C4B074Ea64871dfA238bd50c,1,0,0,0,0,0,0,0,
1,0xd8Db094248526301d84155554D01fCF7ae0fCa5b,1,0,0,0,0,0,0,0,
1,0x8B71E9bFAfef57C4f15e8450F22e0aEc753aD74B,1,0,0,0,0,0,0,0,
1,0x36551ab96E3D386029165fff58A2a61179515249,1,0,0,0,0,0,0,0,
1,0xB7627583108B31580699344807CdC856AfcEFbd2,1,0,0,0,0,0,0,0,
1,0xc0f70D98eC6aD9767d49341dB57674F1E2305B87,1,0,0,0,0,0,0,0,
1,0x7485c767B0cAE285ecd7C4588999d9B3F8108f09,1,0,0,0,0,0,0,0,
1,0x4156a0b6dE663f70041860f5584B1A8c9ea50dC0,1,0,0,0,0,0,0,0,
1,0xCF5E3053F77d28f6d7DA9f0530BcC204D6922545,1,0,0,0,0,0,0,0,
1,0x1223A879f7D855384e4333087C8f49E733d2c944,1,0,0,0,0,0,0,0,
1,0x2Ae6ac9e18667c23D24bFcac9CCdDBe89Cb49F28,1,0,0,0,0,0,0,0,
1,0x6fB3131CbC3BdB6A662b9dEa36dF00228Dd6D1f8,1,0,0,0,0,0,0,0,
1,0xC48403e12A4d8b675CEe5a82F4a9B3469f211021,1,0,0,0,0,0,0,0,
1,0x8E4daA287bf8414a879D64fD9F318a6210097FA3,1,0,0,0,0,0,0,0,
1,0x15616d0eee8582CEb119E07d15d8e392a889B0f5,1,0,0,0,0,0,0,0,
1,0x375Cf42640e384D04314cB1B76a36d1D2924460a,1,0,0,0,0,0,0,0,
1,0xDB21E54457A7E6E8e174Fc92126B01ebE4B3698c,1,0,0,0,0,0,0,0,
1,0x6bb4cfAC0959ac7a2F8a54198ecb10DD8007E89B,1,0,0,0,0,0,0,0,
1,0xF6e156507Ff2Fa1E5C601f17476E2ec1175c703C,1,0,0,0,0,0,0,0,
1,0xF6FEeA608Ea8D14a8095Ed655650cC8D49D25895,1,0,0,0,0,0,0,0,
1,0x4F6E4EDD7A845618B4a0A3F63347D85e6bF47853,1,0,0,0,0,0,0,0,
1,0xdf120fAA75C60b846BFF87334d92931807B9fFad,1,0,0,0,0,0,0,0,
1,0xDdd73423e3c660590827BEAD50d707Db2640Aa4f,1,0,0,0,0,0,0,0,
1,0x44E69B036c40f8F77146984b55D8AfE5fe23f135,1,0,0,0,0,0,0,0,
1,0xd08D280DCD7312E0E96Fc5F01cF6C0506901025f,1,0,0,0,0,0,0,0,
1,0xF52A67B11935337aA9B57E182B4B49aCd62cB70c,1,0,0,0,0,0,0,0,
1,0x16a02013Bca463cAED391B46a545Cf443a750a7C,1,0,0,0,0,0,0,0,
1,0xCF03290a8ED719dCA6699e50E061e40b0dAD7De0,1,0,0,0,0,0,0,0,
1,0xCae804A0f9AB547A8774F4C1Ea00E4C45119E898,1,0,0,0,0,0,0,0,
1,0x14B072f1954DD88131271D597A30e9899B57eb0F,1,0,0,0,0,0,0,0,
1,0x28508cc91581aaFc0b65e30cb2B356456Eede54c,1,0,0,0,0,0,0,0,NOPPERABOO
1,0x280A156f28488D38897074110588e3B5493Dfe79,1,0,0,0,0,0,0,0,
1,0x7586834E655eE2De6357b2C8423B76eFc5fbcc6B,1,0,0,0,0,0,0,0,
1,0x4E70048a971B470066AfAbD4A184Ef96317736d0,1,0,0,0,0,0,0,0,
1,0xDB7aA14D17201Aee66703Aed77bb4C04bC4f7BB2,1,0,0,0,0,0,0,0,
1,0xD5D4aAFb3B2217607e5B5B5526Eb6932f8DF130F,1,0,0,0,0,0,0,0,
1,0x8b3A769B55ad0Fb6e07DC5a04a60F24D3B0314c8,1,0,0,0,0,0,0,0,
1,0x2Efd65fe855d2C6c945f39276C8ac48CF1C3B42f,1,0,0,0,0,0,0,0,
1,0x761A3d78ae9da76469857472161273EdF40c1a02,1,0,0,0,0,0,0,0,
1,0xc7462f6E950c368E664a29a9383A98f92fDFcb69,1,0,0,0,0,0,0,0,
1,0xa34E8A0FcF71693af7C96D7b9547a3fE59a072Dc,1,0,0,0,0,0,0,0,
1,0x4B2a0281DD577e5767442688C1e84ab901A28D46,1,0,0,0,0,0,0,0,
1,0xFC7b45475212ce3C7996478C809B3a1982DDc00F,1,0,0,0,0,0,0,0,
1,0x31FB82B19F4b17B4A6956358A62362a57933c7E6,1,0,0,0,0,0,0,0,
1,0x1f5EBaf9EaC109D10589e195141156496153e3fE,1,0,0,0,0,0,0,0,
1,0x0757c11562C49f4CB215555f2a33334C126aeFC2,1,0,0,0,0,0,0,0,
1,0xacbB0B84528566D733985d1CF0CcCE3b6fF8627b,1,0,0,0,0,0,0,0,
1,0x41Aa7d375914ea1cB5A855642FC1924fd7e4Ea17,1,0,0,0,0,0,0,0,
1,0xc902cCeE85703F4EFBE670A38A2889f639dB0658,1,0,0,0,0,0,0,0,
1,0x1BD4792901772412efd319f3d038f82D2EFb1C38,1,0,0,0,0,0,0,0,
1,0xBa404c2d23830349A7DC5CAa1BbAb467945d7F55,1,0,0,0,0,0,0,0,
1,0x10485Fe2F23aFaa8a85Eef091b7233a600463c52,1,0,0,0,0,0,0,0,
1,0xD1a38b2C60c7B4F216811E632d770B26F45Eb48f,1,0,0,0,0,0,0,0,
1,0x98189b35a3A8B736EC9A12Da5767B9d1F58eD886,1,0,0,0,0,0,0,0,
1,0x0C3468B92b488cE25b5770FE5Cf7E22FDE40aa6B,1,0,0,0,0,0,0,0,
1,0x957143815F0E1D1B1A31b2BfcdeD5B416EE675Ed,1,0,0,0,0,0,0,0,
1,0x80acF6c7Cd6075510E0FCd4F9986c77Cd60d6253,1,0,0,0,0,0,0,0,
1,0xAE80a091EFd5F808371C723F8ea82Bb6560f9b10,1,0,0,0,0,0,0,0,
1,0x79fF9B338d6E84334561f78e8EC90CF584ECE735,1,0,0,0,0,0,0,0,
1,0x145b7639BE718FEe0063f7D3a263a45fc7726D14,1,0,0,0,0,0,0,0,
1,0x352254f1b2Ef5Aae3c473bB497F2218111A684B9,1,0,0,0,0,0,0,0,
1,0xa993ad31EF46873C0193448dbB2f04C0d3854731,1,0,0,0,0,0,0,0,
1,0xa194924D51f0F81Ff89c66e372e602f1cDB1f7B9,1,0,0,0,0,0,0,0,
1,0x56EA5d2d923a44E5d7F974FDa9CAB06A6Ae40eC4,1,0,0,0,0,0,0,0,
1,0x65C20a58e0Ec1715260CddCed6361e6744D51887,1,0,0,0,0,0,0,0,
1,0xBc25CD0f8736060bF8914DB969b38De4C57bFaC6,1,0,0,0,0,0,0,0,
1,0xdFCC13c6d474Cb7D078620AdC180C71434708Fe0,1,0,0,0,0,0,0,0,
1,0x619a24E19F64D8599C3AD7B2A49B3314C27F3F40,1,0,0,0,0,0,0,0,
1,0x7aEd6272F939E572295470798489522Cc57e9eD4,1,0,0,0,0,0,0,0,
1,0x0B836F7ea6B21d4d6Fb8ac9ecb280B248753f821,1,0,0,0,0,0,0,0,
1,0xb5aF7e70f0B307D07D6546eb046a0790E305BB56,1,0,0,0,0,0,0,0,
1,0xB0D1096A1DFF6c415a07A239D9749aCc0401Cd14,1,0,0,0,0,0,0,0,
1,0x498b29B4b971b7ee3b78d45e05fabBD43EfFEBDf,1,0,0,0,0,0,0,0,
1,0x3EBebe0A0Cf92C33594f5948e7Ea654E6c10bA52,1,0,0,0,0,0,0,0,
1,0xED9ef31030f0316Da7C9C92Bf35ac71E1669389F,1,0,0,0,0,0,0,0,
1,0xB357ca3c05277c32721d213DDe2C0d8d57F899E9,1,0,0,0,0,0,0,0,
1,0xB0351665a57d9d80fFFE5c67af9d182fDC379F38,1,0,0,0,0,0,0,0,
1,0x084FA3aE06BDeF06aeD3f8e08B8274a71e90442B,1,0,0,0,0,0,0,0,
1,0xFac137e6753B1C7b210cd1167F221B61D6Eb4638,1,0,0,0,0,0,0,0,
1,0xBd26005a404f2b28282d59a9AB2eBa465Bb05CA9,1,0,0,0,0,0,0,0,
1,0x2234F2115ea27abE6276f56145f699ea5EA7d1F8,1,0,0,0,0,0,0,0,
1,0x36D10A6679E9CDfc5a8d91b0306B3C1263D5Ec18,1,0,0,0,0,0,0,0,
1,0x3030E01dd91c5e7275F8596A9C468ab1B93CAb64,1,0,0,0,0,0,0,0,
1,0xB8F73dAd0C5F48270766611987Be694908799d00,1,0,0,0,0,0,0,0,
1,0xC688805056Ebdd43678cc7724622fc78c17CED7A,1,0,0,0,0,0,0,0,
1,0x3e197DF91F0BE9AfB107D658388287145716c0fD,1,0,0,0,0,0,0,0,
